#{"t_start": 1780697294.9244785, "env_id": "None"}
r,l,t
-0.0375,4,174.234248
-0.005,1,174.236072
0.9875,2,174.241969
-0.1725,17,174.254812
0.9875,3,174.254812
-0.035,3,174.262192
0.99,1,174.264306
-0.015,1,174.264306
0.9775,3,174.267119
-0.0025,2,174.270068
-0.0675,13,174.279668
0.9975,1,174.279668
0.8975,13,174.292094
0.98,3,174.294154
-0.0125,1,174.294154
-0.04,4,174.294154
-0.025,2,174.299216
0.805,24,174.32412
0.99,3,174.32412
-0.165,21,174.341966
0.915,9,174.347481
0.925,8,174.354286
-0.055,6,174.361491
-0.1925,23,174.384213
0.9975,1,174.386777
0.8975,9,174.394183
0.87,13,174.409963
0.935,8,174.418779
-0.08,7,174.42631
0.8925,9,174.436348
-0.21,21,174.462812
0.9,11,174.474361
0.995,1,174.474361
-0.41,49,174.532224
-0.1,11,174.543158
-0.06,6,174.547692
0.96,4,174.552382
0.96,4,174.556036
0.775,25,174.579414
0.8775,13,174.592258
0.965,3,174.594271
-0.05,6,174.594271
0.79,22,174.614078
-0.1375,14,174.624008
0.9875,1,174.626716
0.99,3,174.626716
-0.07,9,174.634085
0.9625,4,174.639693
0.995,2,174.640691
-0.07,6,174.645789
0.9925,1,174.646806
0.8525,15,174.657978
-0.16,17,174.674012
0.9975,1,174.675059
0.865,16,174.687876
0.81,18,174.701951
0.9925,1,174.704096
0.945,8,174.713426
0.9725,4,174.714453
0.99,2,174.714453
0.94,5,174.724068
0.9625,3,174.724068
-0.0325,3,174.724068
-0.02,2,174.729207
-0.075,10,174.737181
0.9825,1,174.738201
0.9825,3,174.7402
0.9675,3,174.7422
0.8875,14,174.75024
0.9925,1,174.752249
-0.0125,1,174.754418
-0.0675,6,174.761631
0.905,10,174.768288
0.935,7,174.778035
0.965,5,174.78187
-0.0325,2,174.784403
0.9775,6,174.791018
-0.0675,7,174.794225
-0.2275,25,174.814196
-0.0175,2,174.814196
0.8275,20,174.83209
-0.0175,2,174.83209
0.955,5,174.839406
-0.145,18,174.851193
0.97,5,174.85772
-0.02,4,174.85772
0.9525,3,174.861821
0.94,7,174.867275
-0.01,2,174.870347
-0.06,6,174.879901
0.895,9,174.88717
0.8625,19,174.899076
0.9675,3,174.903161
-0.095,12,174.913898
0.9825,2,174.914513
0.9425,7,174.920336
0.9775,2,174.924371
0.955,5,174.924371
0.8,24,174.945551
0.9875,2,174.94661
-0.1425,19,174.961661
0.9225,8,174.964257
0.99,1,174.970186
-0.045,5,174.975755
-0.0425,4,174.97888
0.895,12,174.991224
0.8475,16,175.003513
0.865,13,175.01268
-0.0425,4,175.014275
-0.0425,6,175.022122
-0.005,2,175.024205
-0.01,2,175.024205
0.975,4,175.026721
-0.0675,7,175.032249
0.935,8,175.041263
0.955,6,175.045824
-0.01,1,175.046874
0.8275,17,175.060079
-0.155,13,175.071974
0.7475,27,175.094424
-0.125,15,175.104794
-0.0475,10,175.114177
-0.31,31,175.140426
0.9175,7,175.146646
0.75,28,175.164276
-0.06,8,175.174474
0.9025,11,175.181991
0.985,2,175.187234
0.9525,4,175.190262
-0.115,9,175.197222
0.9925,1,175.198794
0.9875,1,175.198794
-0.1,14,175.204318
0.9725,4,175.214411
-0.1075,12,175.224112
0.9225,6,175.224112
-0.0175,1,175.224112
0.95,5,175.235846
0.9525,5,175.241881
0.93,7,175.248028
-0.145,17,175.257047
-0.01,1,175.262086
0.935,8,175.266868
0.8625,15,175.279602
-0.05,7,175.284245
0.9975,1,175.286326
0.9525,4,175.286326
0.89,12,175.299155
0.975,2,175.299155
0.795,23,175.324326
-0.0125,2,175.324326
0.98,2,175.324326
0.9575,5,175.332041
0.79,25,175.349122
0.9225,10,175.356737
0.9625,5,175.356737
-0.02,2,175.362878
0.945,6,175.364468
0.9375,8,175.37438
0.81,17,175.386452
0.915,10,175.394564
-0.0025,1,175.394564
0.9625,4,175.401397
0.94,6,175.40899
-0.0175,2,175.412239
0.535,57,175.458091
-0.34,35,177.717167
0.98,2,177.721795
-0.125,16,177.741898
-0.2025,24,177.774179
-0.0475,7,177.788125
0.8225,23,177.817087
0.91,11,177.830388
0.9325,14,177.846655
-0.0175,3,177.849164
0.8525,19,177.873944
0.9875,1,177.873944
0.94,8,177.882005
0.84,16,177.894119
0.98,3,177.899199
-0.085,10,177.909219
0.9725,3,177.914305
0.9175,6,177.921812
-0.015,2,177.921812
0.9875,1,177.924399
-0.0275,4,177.924399
0.985,1,177.924399
-0.1175,13,177.940372
-0.04,3,177.943956
-0.085,12,177.956692
0.8925,10,177.964345
0.9325,8,177.974488
0.9925,2,177.975494
0.945,5,177.981786
0.9775,4,177.98708
0.91,8,177.994329
0.92,10,178.002694
0.9825,2,178.004252
0.9425,7,178.006421
0.99,1,178.006421
-0.0575,4,178.006421
-0.05,6,178.01925
0.825,24,178.040919
0.9175,7,178.046899
0.89,10,178.054171
-0.0775,8,178.061883
0.995,1,178.061883
0.98,2,178.064443
-0.0625,6,178.06865
-0.07,8,178.074271
0.91,11,178.084348
0.915,11,178.094227
0.735,28,178.121568
0.8975,9,178.128166
0.8525,17,178.142904
0.995,2,178.144464
-0.1475,15,178.156261
0.8675,14,178.171843
0.98,2,178.174363
0.9575,4,178.176929
-0.02,3,178.182472
-0.21,26,178.204445
0.7475,28,178.227279
0.96,5,178.231808
0.96,5,178.238755
0.0,1,178.239798
0.9575,4,178.242797
-0.1125,11,178.250083
-0.0325,5,178.256452
0.94,7,178.261507
0.9025,9,178.269209
0.9675,4,178.274107
-0.02,2,178.274107
-0.0575,7,178.279172
-0.005,2,178.282248
1.0,1,178.282248
-0.1,10,178.291486
-0.01,2,178.294499
-0.0275,4,178.294499
0.775,23,178.31649
0.8975,9,178.325832
0.9775,3,178.325832
0.995,1,178.325832
-0.0025,1,178.325832
0.905,10,178.338081
-0.0425,4,178.341169
-0.34,34,178.367177
0.8825,16,178.379173
-0.0075,1,178.379173
0.97,3,178.382251
0.955,4,178.38817
0.9925,1,178.390286
0.855,15,178.403249
-0.185,19,178.414477
0.8275,20,178.435322
0.96,3,178.44032
-0.08,10,178.446534
0.9825,1,178.447519
0.9125,9,178.458094
0.945,7,178.463639
0.9425,4,178.466235
0.9875,1,178.466235
-0.075,8,178.474262
0.7075,32,178.494519
-0.205,21,178.522624
0.995,1,178.524177
-0.03,4,178.52642
0.785,26,178.544524
0.995,1,178.544524
-0.1225,17,178.557664
0.955,9,178.564254
0.9475,7,178.574253
0.8775,14,178.581937
0.99,1,178.584448
0.69,35,178.614329
0.88,14,178.627223
0.0,1,178.627223
-0.045,4,178.632251
0.9675,2,178.634309
-0.01,1,178.634309
0.8725,10,178.644157
0.9325,6,178.647798
0.9275,8,178.654881
0.945,4,178.657791
0.9725,3,178.657791
-0.015,1,178.66237
-0.01,1,178.66237
0.8825,11,178.6722
0.9875,1,178.67426
0.935,6,178.67426
0.98,1,178.67426
0.94,8,178.684054
-0.0525,8,178.691874
-0.115,11,178.694429
-0.1525,20,178.714503
-0.03,3,178.714503
-0.0125,2,178.720541
-0.02,2,178.724103
-0.29,26,178.74478
-0.04,6,178.749298
0.9475,7,178.75641
0.7975,28,178.776703
-0.175,16,178.795003
-0.01,3,178.797442
0.985,2,178.79901
0.8875,10,178.809409
0.975,3,178.81205
-0.0625,8,178.818921
0.89,12,178.82943
0.935,7,178.834517
0.9775,4,178.839201
0.9875,1,178.840205
0.96,5,178.843207
0.8975,12,178.851772
0.9825,2,178.854771
0.98,2,178.857848
-0.045,6,178.861893
0.94,6,178.864557
-0.155,17,178.879429
-0.0825,8,178.88599
0.915,8,178.892231
-0.075,11,178.89916
-0.0925,9,178.907444
0.98,3,178.911485
0.97,6,178.914064
-0.015,1,178.914064
0.965,4,178.920558
0.9625,4,178.92601
0.9625,6,178.931913
0.8725,18,178.944547
-0.0775,8,178.950243
0.9875,1,178.950243
0.8675,14,178.962481
-0.05,4,178.96407
-0.0025,1,178.96407
0.915,9,178.974131
0.9325,10,178.982292
-0.0325,3,178.985653
0.9675,4,178.992172
0.0,1,178.992172
-0.1375,16,179.004212
-0.11,13,179.014159
0.755,24,179.031926
0.7025,30,179.05777
0.91,9,179.064438
0.94,6,179.07226
0.9075,11,179.074101
0.84,17,179.092062
0.95,5,179.094134
-0.1625,19,179.111789
0.9175,11,179.121536
0.9975,1,179.125569
0.9125,6,179.125569
0.9275,10,179.136853
0.9875,1,179.137877
-0.0075,2,179.139884
0.935,9,179.144152
0.855,13,179.157501
0.6925,28,179.184438
-0.06,6,179.192288
0.63,36,179.226626
0.8775,13,179.248807
0.7125,35,179.27734
0.99,1,179.27734
0.855,16,179.292063
0.99,1,179.294134
-0.0875,8,179.299227
0.9675,2,179.302737
-0.1175,12,179.314625
-0.0475,4,179.319292
0.945,8,179.327199
-0.0425,4,179.327199
0.76,26,179.347588
0.9975,1,179.349157
0.8425,21,179.364218
-0.035,6,179.375153
-0.0075,1,179.375153
-0.1275,11,179.381964
0.9725,3,179.386033
-0.025,3,179.386033
0.94,7,179.394486
-0.325,33,179.419496
-0.0875,11,179.432009
-0.1775,22,179.450201
0.715,27,179.477432
-0.06,8,179.484203
-0.1525,16,179.49443
0.945,9,179.506567
0.79,20,179.524134
-0.0125,2,179.525212
0.7825,21,179.539871
0.84,18,181.646913
-0.01,1,181.647913
0.975,3,181.65124
-0.055,6,181.659064
0.9825,2,181.662104
-0.0025,1,181.664117
0.99,2,181.666183
0.7425,26,181.700783
-0.01,1,181.704295
-0.2225,27,181.73576
-0.07,7,181.741904
-0.0175,1,181.742919
-0.0125,1,181.744436
0.9875,2,181.745445
0.9875,1,181.746443
-0.0425,6,181.752214
0.9925,1,181.755353
0.93,8,181.763904
-0.0525,7,181.774327
0.9675,3,181.774327
0.8975,11,181.79199
0.8275,18,181.811738
-0.075,10,181.824278
-0.03,3,181.8261
-0.0325,5,181.831842
-0.14,17,181.847389
0.9675,3,181.851259
-0.545,55,181.901423
-0.11,13,181.911879
0.9125,11,181.924332
0.9425,7,181.926363
0.9275,11,181.938893
-0.0675,7,181.94412
-0.605,68,182.004085
0.725,28,182.024249
-0.0625,7,182.02943
-0.075,14,182.047689
0.9325,5,182.051471
0.995,1,182.05249
0.6375,44,182.085298
-0.05,6,182.088605
-0.1125,10,182.094178
0.98,2,182.098928
0.93,8,182.104248
0.69,30,182.134648
-0.0375,4,182.138664
-0.01,2,182.140373
-0.0075,1,182.14189
0.92,9,182.149178
0.9275,9,182.157002
0.92,10,182.162032
0.97,2,182.164092
0.9275,8,182.173982
0.995,1,182.173982
0.99,1,182.173982
0.9225,11,182.181819
-0.1975,18,182.194204
0.805,20,182.21438
-0.06,5,182.218867
0.88,11,182.22459
0.9575,4,182.22459
0.8175,21,182.247395
0.88,11,182.262141
0.9675,4,182.2642
0.96,5,182.268167
0.9825,4,182.270133
0.9525,6,182.27407
0.95,6,182.279186
-0.165,19,182.294428
-0.01,1,182.294428
0.96,3,182.294428
0.9125,11,182.30828
-0.1025,11,182.314364
0.9075,11,182.327608
0.97,4,182.327608
0.94,7,182.337227
0.9125,8,182.34283
0.94,8,182.347453
0.9175,10,182.357348
0.9925,1,182.357348
-0.0425,3,182.36203
0.96,7,182.364099
0.925,6,182.374024
0.7475,27,182.394037
-0.03,4,182.397213
0.9775,2,182.399281
-0.0825,7,182.406967
0.985,2,182.40806
0.97,5,182.412064
0.8425,17,182.42445
0.9575,6,182.429068
-0.0425,4,182.432089
0.96,4,182.440218
0.665,34,182.47646
0.82,20,182.494205
0.92,9,182.508163
-0.0075,2,182.509763
-0.015,3,182.511816
0.835,18,182.533014
0.99,1,182.536285
0.8125,23,182.564167
0.8425,14,182.579521
0.9525,7,182.587585
0.945,7,182.592158
0.945,7,182.594218
0.845,16,182.604474
0.8825,11,182.614141
0.9075,12,182.624456
0.8875,12,182.637506
-0.0425,6,182.642065
0.98,1,182.643125
0.8175,21,182.661967
0.9275,9,182.669759
-0.0425,5,182.67531
1.0,1,182.676427
0.885,14,182.685546
-0.11,14,182.694251
0.99,1,182.694251
-0.03,4,182.699278
0.9175,13,182.714263
0.9475,5,182.721165
0.9075,11,182.7241
0.965,4,182.729218
-0.1925,23,182.746669
-0.025,2,182.747704
0.915,9,182.75633
0.985,1,182.75633
-0.01,1,182.75633
0.91,11,182.76443
0.98,2,182.767269
0.96,6,182.775434
-0.1475,17,182.791959
0.9875,1,182.791959
0.9675,3,182.79402
0.985,1,182.79402
0.91,9,182.79914
-0.21,21,182.818218
-0.2225,32,182.843182
-0.0125,2,182.844739
0.755,27,182.866202
0.9475,5,182.870858
-0.035,4,182.874119
0.8725,15,182.890129
0.65,36,182.918511
-0.005,3,182.922118
0.8425,16,182.932273
0.935,6,182.93851
0.9425,5,182.942027
0.9825,1,182.943087
-0.12,20,182.954058
-0.015,1,182.954058
-0.0075,2,182.954058
0.99,1,182.954058
-0.0575,6,182.964476
-0.0075,2,182.967343
0.8975,9,182.980727
0.9675,3,182.982306
0.9525,5,182.986634
0.9075,11,182.994075
-0.2125,18,183.006128
-0.02,3,183.006128
-0.065,7,183.014219
-0.0425,4,183.021317
-0.09,9,183.02464
-0.045,5,183.02464
0.9825,1,183.031988
-0.0625,7,183.03942
0.9375,4,183.04201
-0.0725,8,183.04771
0.875,16,183.059227
-0.0725,6,183.064412
0.92,12,183.074315
0.855,14,183.084642
0.9,10,183.095721
-0.045,4,183.095721
0.9925,1,183.09936
0.99,1,183.09936
0.9525,7,183.107239
-0.06,8,183.11435
0.9125,10,183.124101
0.9875,1,183.125115
-0.0375,8,183.127945
0.9325,9,183.140379
0.9925,2,183.140379
0.99,1,183.141922
0.8575,18,183.154319
0.995,2,183.156442
-0.0075,1,183.156442
0.905,11,183.164058
0.9825,4,183.168397
0.9875,1,183.171997
0.91,9,183.174062
0.93,12,183.188877
0.9675,3,183.194726
-0.0025,1,183.196173
0.7675,28,183.21857
0.955,5,183.224278
-0.0675,6,183.224278
0.98,2,183.224278
0.955,6,183.23206
0.9875,2,183.236231
0.895,12,183.245973
-0.01,2,183.247235
0.645,37,183.274127
0.985,2,183.274127
0.9875,1,183.279441
-0.33,33,183.305429
0.705,29,183.324356
-0.1425,18,183.342983
0.8575,14,183.35408
-0.0325,3,183.355412
-0.095,13,183.36402
-0.05,7,183.368328
0.825,17,183.382108
-0.065,9,183.39232
0.9475,7,183.394387
0.8125,21,183.414482
0.8575,12,183.424289
-0.0075,2,183.429181
-0.1675,15,183.440386
0.955,4,183.444021
-0.1025,11,185.444272
0.865,19,185.463975
-0.025,4,185.469613
0.905,14,185.482053
-0.045,7,185.491797
0.92,9,185.503862
0.9275,10,185.51841
-0.0375,3,185.521983
-0.0225,4,185.526835
0.93,9,185.53388
0.955,4,185.539527
0.9375,8,185.545551
0.975,2,185.547554
-0.0175,3,185.550064
0.7975,20,185.575324
0.9975,1,185.575324
-0.0475,5,185.584722
-0.01,2,185.586413
0.9625,3,185.591939
-0.0125,2,185.593949
0.9425,9,185.605321
0.985,1,185.607129
-0.05,6,185.612163
0.9975,1,185.614168
0.84,19,185.636605
-0.0375,5,185.642128
0.9075,10,185.651368
-0.1475,14,185.664346
-0.1,10,185.670224
0.99,1,185.670224
0.85,21,185.691771
0.9425,9,185.704194
-0.1175,13,185.717188
0.83,20,185.738443
0.74,27,185.76141
0.9775,4,185.763943
0.9375,6,185.77184
-0.04,4,185.774399
-0.01,1,185.774399
0.8575,15,185.792309
0.9875,1,185.792309
-0.055,6,185.794367
0.9925,1,185.794367
0.8575,14,185.811814
0.9575,5,185.814384
0.655,36,185.850786
0.9425,6,185.856986
0.8025,18,185.871969
-0.105,10,185.879183
0.955,4,185.882215
0.995,1,185.882215
-0.0125,1,185.884173
0.915,11,185.88475
-0.0225,3,185.88475
0.91,12,185.904166
-0.245,22,185.924289
-0.025,2,185.924289
-0.375,41,185.961998
0.75,28,185.988281
-0.1225,14,185.993958
0.995,1,185.993958
0.8,15,186.010773
0.965,3,186.01436
-0.0375,5,186.021097
0.9875,1,186.02214
0.9425,9,186.027278
0.9925,1,186.027278
0.8225,18,186.047166
0.8225,17,186.061888
0.8875,13,186.072092
-0.15,15,186.083272
0.9125,11,186.091923
0.8275,17,186.106096
-0.0125,1,186.106096
0.8625,12,186.114291
-0.0275,3,186.118241
0.9775,2,186.124107
0.78,25,186.144286
0.995,1,186.144286
-0.025,3,186.144286
0.9625,6,186.152389
0.9225,10,186.161144
-0.1475,16,186.174252
0.995,1,186.174252
0.93,8,186.181865
0.905,11,186.191933
0.91,9,186.193944
-0.0175,2,186.200005
0.9875,1,186.201553
0.98,3,186.204114
-0.0125,1,186.204114
0.9,11,186.212318
-0.03,4,186.216463
-0.095,8,186.224362
-0.0475,5,186.22716
0.8625,16,186.24619
0.985,2,186.247535
-0.075,7,186.254379
-0.105,14,186.264068
0.945,8,186.271136
0.0,2,186.271136
0.9875,2,186.274465
0.9725,2,186.274465
0.89,14,186.284745
0.99,2,186.284745
0.8,17,186.300705
-0.0225,4,186.309312
-0.1025,14,186.318132
0.96,5,186.324093
-0.005,1,186.324093
0.785,24,186.341038
-0.02,2,186.34302
0.9,9,186.347538
0.925,10,186.357868
-0.055,7,186.364098
0.9875,2,186.364745
0.89,11,186.373977
0.615,47,186.406936
0.8075,16,186.424137
0.97,4,186.427068
-0.1125,11,186.438911
-0.1625,16,186.450552
-0.005,2,186.453227
-0.0075,2,186.455379
0.8175,20,186.474143
-0.2475,31,186.494164
-0.115,14,186.504094
0.93,7,186.512069
0.98,2,186.514127
-0.0425,4,186.518032
0.975,4,186.524087
0.655,37,186.547594
-0.125,12,186.558173
0.6775,34,186.591807
0.9925,1,186.591807
0.9675,3,186.594365
-0.0275,3,186.594365
0.7225,35,186.622118
-0.0175,3,186.624183
0.9125,8,186.624183
0.98,2,186.632008
-0.08,10,186.641969
0.84,19,186.655257
0.0,1,186.659097
0.9875,1,186.659097
0.915,12,186.67427
0.93,8,186.68194
-0.11,12,186.692276
-0.0825,10,186.698963
0.89,11,186.71054
-0.0025,2,186.712066
0.9825,2,186.712066
0.885,12,186.724352
0.98,3,186.724352
0.985,1,186.724352
0.8675,14,186.738557
0.9975,1,186.738557
0.98,2,186.740559
-0.06,8,186.745857
0.8875,10,186.754367
-0.0175,2,186.755419
-0.04,8,186.759166
0.8625,20,186.774242
0.875,14,186.79093
0.9425,7,186.795276
0.82,19,186.812288
0.945,6,186.814346
0.825,20,186.837761
0.9675,5,186.840742
-0.0225,2,186.842258
0.915,11,186.849522
0.925,9,186.859353
0.9725,5,186.861938
0.9875,1,186.864003
-0.0275,3,186.864003
-0.0125,2,186.868176
-0.0175,2,186.872168
0.9875,1,186.874178
0.905,10,186.880335
0.94,6,186.886653
0.7775,22,186.904416
0.935,8,186.91189
0.98,2,186.91189
0.9025,10,186.924246
-0.0525,6,186.926844
-0.0725,7,186.931875
0.95,8,186.93852
-0.0175,1,186.93852
0.9475,7,186.943132
-0.0225,3,186.94569
-0.0075,1,186.94674
-0.0775,9,186.954402
0.9175,12,186.955998
-0.09,10,186.970035
-0.0775,11,186.974049
0.955,5,186.974049
-0.0575,8,186.994146
0.8175,17,187.007027
0.955,6,187.012051
-0.205,22,187.027472
0.8825,11,187.04086
0.9,10,187.046513
0.89,12,187.054046
0.925,11,187.065898
-0.04,6,187.072009
0.9575,4,187.074068
0.8175,19,187.089222
0.9675,3,187.089222
0.94,5,187.094315
-0.01,1,187.094315
0.9875,1,187.094315
0.935,6,187.10203
0.8375,19,187.1243
0.9625,7,187.126975
0.87,15,187.141032
0.975,3,187.143091
-0.0175,4,187.145676
-0.08,10,187.154444
-0.0525,5,187.156535
-0.1975,19,187.174504
-0.0625,6,187.174504
0.955,4,187.179509
-0.02,4,187.183971
0.9,11,187.194329
0.985,2,187.194329
-0.27,30,187.222293
-0.055,8,187.224348
0.6825,40,189.319995
-0.0975,12,189.33204
0.9325,10,189.344076
0.9,9,189.35423
0.9625,6,189.359798
0.98,2,189.361815
0.9875,2,189.361815
-0.0175,1,189.36432
0.8475,20,189.387071
0.935,4,189.392093
-0.0625,7,189.399119
0.9,8,189.410255
0.775,27,189.444049
0.5175,51,189.491912
0.9625,6,189.498787
0.92,10,189.506459
-0.0475,5,189.511984
-0.0675,7,189.519933
0.9725,3,189.52248
0.965,5,189.525712
0.8825,12,189.538577
-0.01,2,189.538577
0.9775,3,189.542206
-0.1975,22,189.564038
-0.09,10,189.574056
0.8775,15,189.591759
0.8975,9,189.599139
-0.1025,13,189.610953
-0.0075,1,189.610953
0.9325,7,189.617611
0.915,10,189.624238
-0.0575,7,189.626782
0.915,10,189.644096
0.965,4,189.644096
0.975,3,189.648901
-0.135,15,189.661152
0.9775,2,189.66424
-0.1,11,189.674124
0.7625,25,189.691839
0.9975,1,189.691839
0.935,4,189.696374
0.865,17,189.712071
-0.0275,6,189.718049
0.9975,1,189.719953
0.97,3,189.722029
0.875,16,189.736263
-0.0075,2,189.739427
-0.04,8,189.744413
0.9275,7,189.754421
-0.065,7,189.757258
0.955,4,189.761288
0.925,10,189.768866
0.9775,2,189.768866
-0.1525,18,189.784237
0.9825,2,189.784237
-0.03,3,189.79224
-0.015,2,189.794299
0.9325,11,189.804348
-0.09,9,189.806763
0.9875,1,189.811282
-0.035,5,189.814373
0.9675,3,189.818087
0.9575,4,189.822142
0.9975,1,189.822142
0.7975,23,189.844085
0.99,1,189.846749
0.915,9,189.854217
0.925,8,189.86132
0.9125,8,189.864363
0.93,8,189.873947
0.985,1,189.873947
-0.02,2,189.873947
-0.1425,18,189.889429
0.95,7,189.894423
0.985,1,189.894423
0.76,33,189.922179
-0.05,6,189.924252
0.99,1,189.924252
-0.025,2,189.929978
0.695,30,189.954425
0.9875,2,189.954425
0.855,12,189.9641
0.94,8,189.974333
-0.035,3,189.974333
-0.0125,2,189.979431
0.9425,6,189.981952
-0.01,1,189.986086
0.9925,1,189.986086
0.9625,5,189.990106
0.9875,1,189.992113
0.8025,24,190.009632
-0.01,3,190.012243
0.94,8,190.01651
0.9525,7,190.022255
0.98,1,190.024313
0.975,2,190.024313
0.92,7,190.033727
0.9925,1,190.036254
0.715,29,190.061231
0.8575,18,190.074455
-0.0225,2,190.074455
-0.0875,7,190.079412
0.895,12,190.092216
0.995,1,190.092216
0.0,1,190.094275
0.92,9,190.099139
0.995,1,190.102275
0.8075,22,190.12213
0.945,8,190.124414
0.9875,1,190.129004
-0.12,10,190.138357
0.8975,12,190.146018
-0.055,6,190.149032
0.9975,1,190.15151
-0.5525,55,190.194269
-0.1425,15,190.209626
0.99,1,190.209626
0.8625,19,190.22414
0.9875,1,190.22414
0.9675,3,190.22414
0.935,7,190.236555
-0.025,3,190.238564
-0.0525,8,190.242196
0.9775,2,190.244203
-0.1775,18,190.262203
0.985,2,190.262203
-0.115,12,190.274222
-0.02,3,190.274222
0.9325,7,190.274222
0.975,2,190.28226
-0.08,10,190.29182
0.6825,34,190.319996
-0.0025,1,190.319996
-0.0625,7,190.324478
0.91,9,190.334471
-0.225,21,190.349243
-0.02,2,190.35182
0.9475,6,190.356651
-0.005,1,190.356651
0.96,8,190.362848
0.9425,7,190.372261
0.9375,7,190.374456
0.9975,1,190.374456
0.9675,4,190.38449
0.915,9,190.392092
0.9925,1,190.392092
0.0,1,190.39415
0.835,20,190.407243
0.8725,16,190.417591
-0.115,12,190.42727
0.9975,1,190.42727
0.945,7,190.434461
-0.0175,2,190.434461
0.955,5,190.440372
-0.0425,4,190.444271
-0.1025,11,190.454191
-0.0325,3,190.459455
0.8425,16,190.474419
0.995,1,190.474958
0.9975,1,190.474958
-0.005,1,190.474958
0.6875,39,190.504069
-0.125,12,190.514251
-0.0125,2,190.517086
0.9325,6,190.524191
0.925,10,190.529317
0.8925,11,190.540674
0.9275,8,190.5443
0.9875,1,190.5443
0.81,20,190.562156
0.65,37,190.594434
-0.1225,11,190.604481
-0.115,13,190.614079
0.9775,3,190.614079
0.9725,4,190.616957
0.9875,1,190.622135
0.6575,32,190.644387
-0.09,13,190.659826
0.935,10,190.668611
0.945,6,190.674135
0.8625,15,190.686287
-0.0275,2,190.689044
-0.0825,11,190.694163
0.865,23,190.714586
-0.1325,10,190.72434
0.8225,15,190.734475
-0.035,3,190.740685
-0.0275,4,190.74265
0.855,16,190.754516
-0.0825,7,190.759842
0.895,11,190.771266
0.9825,2,190.771266
0.975,3,190.774441
0.9375,6,190.774441
-0.29,32,190.809378
0.745,29,190.830457
0.8175,19,190.844538
0.945,5,190.854244
0.95,5,190.854244
-0.1825,20,190.87413
0.885,12,190.883432
0.0,1,190.885649
0.84,16,190.894216
0.8575,15,190.912002
0.985,1,190.912002
0.9275,9,190.922148
-0.015,1,190.924166
0.8925,13,190.932319
-0.1575,22,190.949115
0.995,2,190.951952
0.88,14,190.961981
-0.025,5,190.966916
0.9475,4,190.966916
0.9925,1,190.972376
0.9575,6,190.974432
0.985,3,190.974432
0.9875,2,190.974432
0.9825,1,190.979527
0.8325,17,190.994501
0.8475,15,191.00611
0.895,10,191.014098
0.955,8,191.022097
-0.04,4,191.024156
-0.005,1,191.024156
0.985,3,191.024156
0.94,7,191.032413
0.9075,12,191.044631
-0.0775,10,191.05415
-0.02,3,191.05646
0.88,13,191.064336
0.7925,21,193.218524
0.8875,12,193.238189
0.8525,21,193.260544
-0.0475,4,193.269308
0.9625,4,193.274083
0.835,16,193.292136
0.9925,2,193.294142
-0.0525,7,193.302761
0.86,13,193.322106
0.85,13,193.339437
0.9875,1,193.339437
0.895,15,193.361706
-0.1425,16,193.374277
0.9175,8,193.386599
0.8325,17,193.406101
0.6625,30,193.434314
0.8375,19,193.454057
-0.05,6,193.457621
0.98,2,193.461776
-0.0375,3,193.463802
-0.0625,6,193.467659
-0.0675,6,193.474229
0.8175,20,193.487091
-0.05,6,193.494215
0.98,3,193.498797
-0.0975,9,193.504316
0.9825,4,193.511878
-0.0375,2,193.511878
0.9775,3,193.517418
-0.0375,4,193.521909
0.93,7,193.524225
0.81,21,193.541781
1.0,1,193.544602
-0.0125,1,193.544602
0.9525,4,193.547875
0.82,22,193.568817
0.93,9,193.57435
0.9275,10,193.587473
-0.0725,8,193.59186
0.865,13,193.604346
-0.1125,15,193.61815
0.9675,3,193.61815
0.9675,3,193.622191
0.955,6,193.624251
0.8075,21,193.644111
-0.035,4,193.647637
0.8975,12,193.654299
0.9,9,193.666491
0.9775,3,193.670088
0.945,6,193.674288
-0.0325,3,193.677371
0.9725,2,193.677371
0.97,2,193.677371
-0.015,2,193.683125
0.99,2,193.684758
0.96,4,193.689377
0.8125,25,193.709195
0.8325,17,193.724176
0.925,8,193.726841
0.9675,4,193.731863
0.96,4,193.734042
0.9325,7,193.741982
-0.03,3,193.744041
0.69,37,193.774573
0.995,1,193.774573
0.8925,13,193.788384
0.975,3,193.791916
-0.1525,20,193.804284
0.9525,6,193.811899
-0.005,1,193.811899
-0.02,2,193.814431
0.845,21,193.829421
-0.0175,2,193.831943
0.9175,8,193.839614
-0.1275,12,193.849165
0.925,8,193.85417
0.995,1,193.85417
0.9925,2,193.860337
0.9825,2,193.861913
0.8675,18,193.877358
0.86,12,193.892256
0.9625,4,193.894318
0.9625,4,193.899537
0.7575,29,193.924278
0.985,1,193.924278
-0.0125,1,193.926372
0.795,20,193.942265
-0.12,14,193.954125
0.9025,12,193.957027
-0.0175,2,193.962102
-0.0275,4,193.967651
0.965,4,193.974505
0.9675,4,193.976669
0.9175,11,193.988905
0.9475,5,193.99194
0.96,4,193.993998
0.8325,18,194.010475
0.98,2,194.01208
-0.1725,21,194.027271
0.9475,7,194.031802
0.8675,16,194.044219
-0.015,2,194.044219
-0.0275,5,194.055985
0.9025,11,194.062148
0.9975,1,194.062148
-0.1125,10,194.071867
0.83,22,194.089451
-0.0175,3,194.091876
0.81,16,194.107024
