#{"t_start": 1780697055.7352798, "env_id": "None"}
r,l,t
0.9675,3,117.943967
-0.12,15,117.973812
0.98,1,117.976609
-0.05,5,117.983821
0.9275,7,117.996845
0.95,3,118.006104
0.99,1,118.007004
0.9925,1,118.010482
0.8925,6,118.020191
0.97,4,118.033955
-0.04,2,118.035988
0.7775,22,118.085802
0.98,3,118.091617
-0.0825,10,118.113996
0.985,3,118.118094
0.935,6,118.131656
0.98,1,118.131656
-0.025,11,118.152107
0.99,1,118.154151
-0.23,23,118.206797
0.9175,7,118.219944
0.92,11,118.244038
-0.005,1,118.244038
-0.0475,6,118.258288
-0.0125,1,118.263997
-0.03,3,118.263997
-0.0425,4,118.278277
-0.025,2,118.283816
0.815,19,118.333923
0.9725,3,118.333923
0.8,20,118.381793
-0.0175,2,118.389886
0.975,4,118.39885
0.99,1,118.400886
-0.14,16,118.441892
-0.01,1,118.443962
0.8875,11,118.471165
-0.19,18,118.523744
0.89,11,118.545857
-0.045,4,118.553795
0.99,3,118.567518
0.985,2,118.575944
0.955,6,118.586158
-0.07,6,118.605388
-0.05,7,118.61828
0.8325,20,118.663891
0.905,9,118.68779
0.9125,9,118.716451
-0.0175,2,118.718038
0.9325,6,118.734175
0.9675,3,118.746162
-0.485,50,118.863817
0.8925,11,118.891947
0.935,5,118.900822
0.9625,4,118.915996
-0.06,10,118.943962
0.7925,23,118.989773
-0.17,14,119.02096
0.955,7,119.039282
-0.0375,5,119.050798
-0.03,4,119.058837
-0.015,3,119.063936
0.86,13,119.103139
0.9325,8,119.1225
-0.015,2,119.125752
-0.01,1,119.131792
0.985,4,119.139735
-0.0525,6,119.154037
-0.0425,6,119.177396
0.9925,1,119.178688
0.94,9,119.191673
0.9325,8,119.236114
0.9375,5,119.25894
-0.3125,29,119.469902
0.9025,11,119.514617
0.9875,1,119.534019
0.9075,14,119.579036
0.85,14,119.611912
0.895,12,119.644226
0.905,11,119.666705
0.9075,10,119.693928
0.9675,5,119.706894
0.995,1,119.709766
-0.11,14,119.745754
0.63,44,119.81618
0.815,22,119.853887
0.8875,12,119.876519
0.985,2,119.88535
0.985,2,119.88535
-0.01,2,119.896791
0.9,11,119.92801
0.89,12,119.958426
-0.285,31,120.036326
0.95,5,120.051329
0.0,1,120.052331
0.99,2,120.057436
0.8975,15,120.099069
-0.1075,18,120.136643
0.9625,3,120.142473
-0.0225,3,120.148418
0.9,11,120.176844
0.9775,2,120.177842
0.9525,6,120.192477
0.85,20,120.229296
-0.1675,17,120.261561
0.82,18,120.293786
-0.0325,6,120.301872
0.97,4,120.31404
0.96,7,120.324011
0.9425,5,120.331596
0.0,1,120.334109
0.8375,19,120.375134
0.9675,5,120.381692
0.9375,5,120.393162
0.925,5,120.398692
-0.0775,8,120.416666
-0.075,6,120.43064
0.985,3,120.436186
-0.1525,18,120.472445
-0.0625,5,120.484133
-0.135,15,120.513996
0.995,1,120.516014
0.77,28,120.584039
-0.065,8,120.609343
-0.0325,6,120.617711
0.9825,3,120.627544
0.945,7,120.643902
0.0,1,120.648291
0.83,28,120.713988
-0.01,1,120.713988
-0.0875,9,120.736677
-0.1175,12,120.767547
0.92,9,120.783887
0.96,5,120.794173
0.885,15,120.841208
0.995,1,120.845063
-0.045,5,120.858509
0.9275,8,120.875778
-0.1475,21,120.920112
0.9275,7,120.931574
0.7425,26,120.983807
0.8875,8,120.996794
-0.0625,7,121.011414
-0.0125,1,121.013928
0.8525,13,121.036623
-0.015,2,121.041917
0.79,27,121.081843
0.7725,20,121.119884
-0.095,8,121.134068
0.9875,3,121.143864
0.7975,19,121.176421
0.93,8,121.191986
-0.1025,14,121.208606
-0.1325,11,121.229028
0.9525,4,121.233778
-0.015,4,121.24196
0.9025,10,121.263902
0.9975,1,121.264966
-0.035,6,121.274939
0.8225,26,121.483973
0.99,1,121.486424
0.915,6,121.501919
0.9475,6,121.5092
0.615,34,121.578803
0.8325,17,121.611712
0.815,20,121.651571
-0.06,6,121.663913
-0.045,6,121.676828
-0.025,5,121.681857
0.865,8,121.699156
0.92,8,121.713662
0.745,28,121.76968
0.8775,10,121.791968
-0.08,11,121.801978
0.9775,2,121.806208
0.8625,17,121.838143
-0.0675,7,121.847196
0.74,22,121.876894
-0.0525,5,121.893822
-0.01,1,121.893822
0.965,6,121.906178
0.8775,12,121.91995
-0.02,2,121.927217
0.985,1,121.927217
0.8875,14,121.95153
0.9525,5,121.961923
0.95,6,121.967703
-0.16,25,122.011569
-0.0025,1,122.011569
-0.03,4,122.014104
-0.04,6,122.025611
-0.075,20,122.057877
0.99,2,122.061571
0.785,27,122.093792
-0.2275,22,122.131889
-0.1025,10,122.157459
0.925,7,122.171846
0.7075,33,122.250587
0.99,1,122.251585
-0.0525,7,122.268445
0.985,2,122.269447
-0.11,12,122.294191
-0.025,2,122.299772
0.8225,19,122.345191
-0.11,12,122.374081
0.79,18,122.416901
-0.15,20,122.474718
0.995,1,122.478608
-0.02,7,122.496634
0.8825,13,122.524752
-0.01,1,122.52695
0.895,15,122.563974
0.99,2,122.576001
-0.0625,7,122.586927
-0.035,2,122.594053
-0.02,3,122.604009
0.8725,17,122.636174
0.955,5,122.646297
0.9625,5,122.655387
0.99,2,122.664007
-0.015,2,122.666043
0.9375,9,122.686037
0.9825,3,122.691763
0.7825,30,122.746679
-0.0375,3,122.757415
-0.1275,18,122.789231
0.9825,2,122.793775
0.765,24,122.851982
0.9775,5,122.862237
0.98,2,122.863746
0.9975,1,122.870189
0.9275,9,122.897496
0.955,3,122.907128
0.925,10,122.93204
0.995,2,122.96847
0.9075,12,123.000573
0.9975,1,123.002393
0.935,5,123.011997
-0.1,10,123.033953
0.95,8,123.053787
0.9875,2,123.055341
0.9475,7,123.075393
0.94,4,123.082627
0.9675,2,123.087146
0.97,3,123.097193
-0.115,13,123.121969
0.99,2,123.130051
0.7825,22,123.178851
0.8725,13,123.21927
0.8575,18,123.252724
0.9225,10,123.28531
0.9925,1,123.289676
0.9575,7,123.343554
-0.01,2,123.345053
0.9425,7,123.362569
-0.055,7,123.381502
-0.0325,3,123.384695
0.9675,6,123.406973
0.925,10,123.420051
0.78,25,123.529213
-0.005,1,123.530832
0.8,29,123.608741
-0.055,9,123.629737
-0.0075,1,123.639604
-0.045,7,123.650023
-0.085,12,123.679086
0.89,14,123.71385
0.9375,9,123.733836
-0.0825,12,123.763284
0.97,3,123.766185
0.895,12,123.791613
0.99,2,123.795482
0.9375,5,123.806291
0.98,1,123.806291
0.9725,4,123.814092
-0.0775,12,123.870312
-0.0575,5,123.876273
0.925,6,123.886126
0.8725,13,123.914265
-0.02,2,123.914265
0.97,3,123.930893
0.905,12,123.970117
-0.02,1,123.972442
0.9775,2,123.984219
0.6875,30,124.090734
0.9975,1,124.10364
0.995,1,124.109643
0.945,4,124.126443
0.86,19,124.184417
0.9675,7,124.243944
0.925,7,124.262872
0.955,8,124.287197
0.87,11,124.326392
0.97,4,124.336468
0.925,16,124.390581
0.92,10,124.419682
-0.01,1,124.433953
0.9375,7,124.452118
-0.12,10,124.481611
0.9875,3,124.498252
-0.005,1,124.500122
0.945,5,124.513931
-0.05,7,124.583967
0.92,7,124.614178
0.875,19,124.677649
0.8825,9,124.702565
0.9775,2,124.70773
0.8075,16,124.74915
0.91,10,124.781844
-0.05,5,124.791971
0.9825,1,124.793988
0.915,15,124.840459
-0.0375,4,124.848455
-0.0025,1,124.848455
-0.05,4,124.855284
-0.0075,3,124.866082
0.875,15,124.951556
0.92,9,124.980385
0.95,4,124.992172
-0.0075,3,125.003819
-0.02,4,125.018879
-0.0275,10,125.053886
0.965,4,125.063798
0.9375,9,125.086186
-0.0175,4,125.10157
0.99,2,125.112737
0.92,7,125.129081
0.94,4,125.140706
0.995,1,125.143953
-0.005,1,125.143953
0.8,26,125.250964
-0.1325,10,125.280324
0.775,20,125.335448
-0.075,8,125.351776
-0.115,11,125.375627
0.9325,7,125.393974
-0.0525,5,125.404024
0.92,7,125.420217
0.975,2,125.423931
0.95,3,125.43468
0.93,8,125.450028
0.8025,23,125.505918
-0.005,1,125.507953
0.94,7,125.531394
-0.115,9,125.584393
0.9875,1,125.585494
0.8775,14,125.621793
0.875,15,125.660282
-0.03,3,125.66835
0.965,5,125.684745
-0.09,14,125.720218
0.9975,1,125.72364
0.945,4,125.734569
-0.3075,35,125.868989
0.9525,7,125.883904
0.845,16,125.927052
0.975,2,125.929581
0.9075,10,125.958791
-0.1875,20,126.014124
0.97,2,126.018195
0.845,19,126.071536
0.865,18,126.115197
0.995,1,126.12448
-0.005,1,126.127613
-0.0575,4,126.138122
-0.0225,3,126.148566
0.9025,10,126.210262
0.97,3,126.218393
-0.215,22,126.2682
0.9625,8,126.297473
0.885,12,126.329275
-0.0225,3,126.341675
0.84,22,126.440176
0.9675,4,126.448254
-0.1225,12,126.477014
0.9175,8,126.50067
-0.01,1,126.50268
-0.1425,20,126.547973
0.9575,4,126.5555
0.8,21,126.602477
0.895,11,126.632045
0.9925,1,126.633794
0.9775,2,126.640469
-0.0275,7,126.64696
0.8375,13,126.72397
-0.015,1,126.72537
-0.0625,14,126.754125
0.87,10,126.785802
0.9575,7,126.802344
-0.0775,10,126.821913
0.99,1,126.82393
0.925,10,126.851671
0.94,7,126.869172
-0.09,8,126.884005
-0.085,13,126.921502
0.8425,19,126.968847
0.9325,6,126.979065
-0.0225,2,126.985092
0.9825,1,126.986091
1.0,4,126.996268
0.7625,18,127.027872
0.855,14,127.065806
-0.0225,2,127.067812
0.98,2,127.077852
0.975,2,127.079852
0.96,5,127.132231
0.8725,14,127.176056
0.8325,21,127.222394
-0.025,3,127.237045
0.9475,14,127.276477
-0.1075,7,127.288009
-0.025,6,127.309704
0.995,1,127.310731
0.7075,31,127.385274
-0.0525,10,127.440455
0.7125,37,127.524029
0.9575,5,127.532573
-0.15,19,127.580131
-0.1325,15,127.61016
-0.44,53,127.731696
-0.0075,3,127.734205
0.9475,7,127.752798
0.9875,1,127.754651
-0.1,13,127.794429
0.8675,17,127.845741
0.855,17,127.878906
0.87,17,127.917257
0.8425,23,127.977798
-0.1025,23,128.030021
0.95,4,128.038379
0.9025,15,128.078935
0.875,17,128.11956
0.9075,9,128.139451
-0.075,9,128.153778
0.925,5,128.173039
0.6225,50,128.512789
0.9925,1,128.513789
0.835,25,128.6172
0.94,9,128.649742
-0.055,5,128.668554
0.995,2,128.683954
0.8625,17,128.730489
-0.1125,15,128.767594
0.9525,9,128.79018
0.925,7,128.802558
-0.1575,11,128.818387
-0.0575,10,128.842795
0.955,4,128.850035
0.8325,21,128.899027
-0.045,9,128.919701
0.955,6,128.932896
0.7875,25,128.997881
0.9475,6,129.015168
0.875,25,129.068216
0.9075,16,129.110601
-0.0225,3,129.124163
0.845,15,129.160108
-0.0075,2,129.167722
0.795,21,129.213757
-0.03,3,129.22975
0.9525,6,129.243764
-0.0325,3,129.252098
-0.03,10,129.278967
0.86,19,129.330367
0.895,12,129.359948
-0.065,10,129.388223
0.92,8,129.40977
0.8775,12,129.442746
0.8275,24,129.499364
0.795,24,129.559789
-0.1775,22,129.6064
0.985,1,129.615162
0.8875,16,129.649954
0.8925,19,129.687112
0.9125,16,129.724446
-0.045,6,129.738072
-0.02,3,129.74604
-0.1175,12,129.767831
-0.1925,26,129.827592
0.9875,2,129.835923
-0.0925,12,129.860724
0.8875,14,129.890149
-0.1925,23,129.946755
0.84,19,130.005322
-0.015,2,130.00833
0.9525,6,130.02018
0.9125,10,130.044265
0.9175,12,130.076452
0.9375,7,130.092565
0.0,1,130.092565
0.97,2,130.100105
0.795,23,130.149211
0.97,3,130.157965
0.6275,35,130.246722
-0.0325,4,130.257196
0.885,8,130.278528
0.915,11,130.310468
-0.135,10,130.334268
0.9525,6,130.351515
0.9975,1,130.356065
-0.0275,2,130.359797
-0.1525,16,130.40405
1.0,1,130.41396
-0.0425,4,130.430671
0.7975,22,130.495728
0.92,6,130.512711
-0.0525,4,130.521912
0.915,9,130.547745
0.9975,1,130.548743
0.96,8,130.579094
-0.02,2,130.586163
-0.095,12,130.62459
0.9875,1,130.628656
0.995,1,130.629764
-0.025,3,130.643845
0.94,12,130.679917
-0.195,28,130.768142
1.0,1,130.770155
-0.0225,5,130.781673
0.9975,1,130.794157
0.6975,33,130.878508
-0.015,1,130.879505
0.9625,4,130.887927
-0.0425,3,130.899267
0.735,31,130.979245
-0.01,1,130.981586
0.97,2,130.985133
0.9825,1,130.994856
-0.12,22,131.043894
-0.0675,12,131.066684
-0.02,4,131.078557
0.8225,18,131.129894
0.97,2,131.132906
-0.07,7,131.15414
-0.3075,34,131.239102
0.945,5,131.259092
0.8025,20,131.311518
-0.04,4,131.325349
0.9875,1,131.32636
0.7925,28,131.401235
0.9325,4,131.596225
0.9325,6,131.612783
0.945,6,131.668511
0.91,9,131.700177
-0.1825,24,131.765041
0.955,5,131.780293
-0.0175,1,131.785338
0.9775,3,131.793784
0.99,1,131.800307
0.9,8,131.830791
0.985,1,131.832806
0.9825,3,131.848764
-0.065,8,131.868149
0.7525,31,131.947919
-0.0475,6,131.966147
0.9575,6,131.986274
0.935,6,132.001818
0.9925,2,132.006059
0.985,3,132.012882
0.845,18,132.052615
0.9725,3,132.058187
0.8925,19,132.101457
0.91,7,132.125621
0.8875,13,132.157189
0.8475,14,132.195091
0.9125,11,132.211092
-0.065,8,132.224396
-0.035,7,132.246974
-0.035,2,132.252876
0.925,7,132.264648
-0.005,1,132.269678
0.935,7,132.287233
0.975,4,132.30009
0.9575,9,132.328358
0.965,3,132.330377
-0.035,2,132.339946
-0.27,24,132.398098
0.92,9,132.415134
-0.0275,2,132.424743
0.9975,1,132.430738
0.9325,6,132.442949
0.97,5,132.452493
0.96,2,132.455432
0.8275,19,132.507779
-0.0375,3,132.515025
0.9575,4,132.522903
0.94,12,132.544606
-0.025,5,132.556902
-0.0975,8,132.580327
0.975,2,132.583873
0.81,13,132.621525
0.8775,12,132.651914
-0.0225,3,132.655994
0.995,1,132.660005
0.9025,11,132.680456
0.3425,57,132.842609
-0.15,14,132.878517
0.8125,24,132.934151
0.9725,2,132.941423
0.9575,5,132.950017
-0.0125,2,132.951531
0.9175,11,132.983089
0.9375,7,132.998255
0.9325,7,133.018924
-0.025,2,133.026161
0.9075,16,133.0627
0.88,13,133.091603
-0.055,7,133.111736
0.7575,45,133.20929
0.955,3,133.21623
0.815,22,133.266045
0.96,5,133.280157
-0.0075,1,133.280157
0.7925,23,133.345126
0.97,3,133.352151
0.9625,3,133.360498
0.8975,9,133.383735
0.7975,22,133.430396
0.975,2,133.442933
-0.1075,14,133.475225
-0.015,1,133.476223
0.96,5,133.490055
0.99,1,133.491566
-0.02,4,133.505308
0.9725,2,133.508831
0.89,10,133.524133
0.9475,6,133.544141
0.98,2,133.558333
0.9625,4,133.566925
0.9225,11,133.595989
0.97,5,133.604231
0.775,26,133.650709
0.9225,8,133.665712
-0.1625,20,133.697886
0.82,18,133.740756
0.9125,8,133.76538
-0.0575,10,133.781808
0.68,35,133.843744
0.935,7,133.853672
0.9825,4,133.86663
-0.1425,17,133.898642
-0.0775,12,133.923615
-0.0625,16,133.950065
0.875,15,133.983689
0.7225,41,134.051565
0.6625,55,134.133809
-0.0925,20,134.161527
0.7825,28,134.208399
0.94,8,134.219421
-0.22,22,134.250151
-0.0025,1,134.251677
0.735,38,134.311811
-0.01,4,134.313826
0.8775,16,134.341072
-0.035,6,134.345715
0.8275,24,134.388113
0.95,5,134.393743
0.935,13,134.411663
-0.035,7,134.423638
-0.0225,7,134.433733
0.97,3,134.438103
0.9025,20,134.46372
0.985,3,134.467776
0.9525,4,134.479566
0.865,16,134.52697
-0.02,4,134.535535
-0.0675,7,134.551569
0.9825,1,134.557479
-0.155,19,134.60363
-0.0125,1,134.60363
-0.085,9,134.631136
0.965,3,134.641436
0.99,1,134.641436
0.965,6,134.657371
-0.025,3,134.664147
0.96,4,134.673688
0.9425,8,134.688165
-0.15,16,134.712272
0.935,11,134.724126
-0.04,8,134.738204
0.8875,17,134.761832
-0.005,1,134.763862
0.9225,13,134.781835
-0.0425,4,134.79171
-0.0525,6,134.80608
0.9325,16,134.997788
0.9975,3,134.9998
0.975,6,135.013769
-0.01,2,135.013769
0.96,6,135.030272
0.91,15,135.057013
0.9575,11,135.074394
-0.0125,7,135.084097
0.9025,18,135.12248
0.935,6,135.123994
0.9325,8,135.141804
0.945,7,135.158258
-0.035,4,135.161773
0.965,7,135.176773
0.995,1,135.176773
0.8625,15,135.196441
1.0,1,135.200763
-0.1325,18,135.226487
0.88,15,135.255614
0.9275,8,135.270236
0.94,12,135.285994
1.0,3,135.29255
0.785,27,135.349844
0.98,2,135.349844
0.7875,27,135.393845
0.9325,8,135.407179
0.98,2,135.409189
0.9625,4,135.413712
0.94,13,135.440361
0.975,2,135.440361
0.865,15,135.466785
-0.0275,3,135.471775
-0.065,7,135.479341
0.885,13,135.500221
0.885,12,135.517346
0.955,5,135.525925
0.91,7,135.53825
-0.02,2,135.540275
0.93,7,135.551452
0.5925,55,135.639555
0.91,9,135.651744
-0.1525,16,135.673779
0.9975,1,135.676643
-0.02,5,135.683699
0.9775,3,135.692533
-0.0925,10,135.711117
-0.0075,1,135.714368
0.9775,3,135.72006
0.9675,5,135.726165
0.985,3,135.736624
0.8975,13,135.766877
0.995,1,135.766877
0.715,33,135.841539
0.93,8,135.867565
0.98,2,135.882019
0.98,3,135.897154
-0.17,22,135.955845
0.975,7,135.977059
0.9,12,136.001372
0.965,8,136.016077
0.9925,1,136.018084
0.8625,15,136.050774
0.8725,14,136.075961
-0.0725,10,136.095821
0.96,4,136.10386
0.955,4,136.111855
0.905,8,136.126657
0.855,19,136.16822
0.9125,7,136.185624
0.9775,3,136.197814
0.9425,6,136.218506
-0.1875,21,136.256495
0.81,15,136.273881
0.985,1,136.279112
0.905,14,136.295033
0.8775,10,136.317516
0.995,1,136.31953
0.7625,23,136.353368
-0.02,3,136.356797
-0.0125,2,136.361824
-0.0025,1,136.361824
0.955,5,136.376027
0.9375,7,136.395124
0.99,1,136.401638
0.9875,1,136.404126
-0.0625,9,136.427744
-0.0125,1,136.429753
0.0,1,136.528204
0.9875,1,136.52952
-0.0275,3,136.700715
0.89,16,136.776561
0.885,12,136.804147
-0.045,4,136.813978
-0.05,6,136.827175
0.9875,1,136.829079
0.78,27,136.880441
0.9875,1,136.880441
-0.0125,1,136.884017
0.87,13,136.908689
0.855,15,136.936131
0.87,15,136.957819
0.99,2,136.963834
0.98,4,136.973691
0.995,1,136.973691
0.82,19,137.003823
0.93,8,137.013823
-0.1125,12,137.038738
0.96,8,137.0502
-0.1575,13,137.074082
-0.0475,5,137.074082
-0.025,2,137.088363
0.875,17,137.116186
-0.015,4,137.123834
-0.1075,10,137.140314
0.9775,4,137.149809
0.91,17,137.179678
0.93,6,137.189551
0.985,1,137.196378
-0.0375,10,137.217351
0.99,5,137.229861
-0.22,32,137.299109
0.995,2,137.305218
0.9175,10,137.326384
0.9925,3,137.334053
-0.02,2,137.338972
-0.06,6,137.348658
0.99,3,137.3558
-0.0025,1,137.3558
0.83,14,137.393915
0.92,7,137.402355
-0.0525,5,137.415001
0.96,6,137.429254
0.85,16,137.456552
-0.0175,3,137.463591
0.9225,9,137.483251
0.88,11,137.506964
0.7825,28,137.553687
-0.1325,13,137.576826
0.0,1,137.578839
-0.11,12,137.603794
0.985,3,137.607921
0.8775,11,137.627967
0.87,18,137.663699
0.8975,8,137.678
-0.045,5,137.693639
0.9325,11,137.711691
0.885,17,137.747279
0.9825,2,137.748821
0.96,6,137.761853
-0.0225,3,137.765394
-0.155,19,137.80929
-0.055,6,137.821163
0.855,19,137.855138
0.9525,5,137.869876
0.925,13,137.903634
0.925,5,137.913671
-0.0025,1,137.914689
0.9925,1,137.924417
0.5525,56,138.050443
0.91,11,138.07034
0.8925,8,138.088415
0.95,4,138.096766
0.915,12,138.123
-0.025,5,138.136443
0.9875,6,138.14406
0.8375,28,138.217276
-0.02,1,138.221698
0.995,1,138.229017
1.0,2,138.232545
0.9875,1,138.232545
0.985,1,138.248409
0.9525,6,138.258183
0.9525,7,138.273695
0.9825,3,138.283658
0.94,5,138.297908
0.955,11,138.326101
0.97,2,138.331421
0.98,4,138.345147
0.9825,3,138.359866
0.865,20,138.42374
0.975,2,138.427061
0.995,1,138.435122
0.87,13,138.49672
0.915,17,138.536334
-0.0775,16,138.564936
-0.0025,4,138.57172
-0.0275,5,138.584203
-0.085,7,138.602911
0.9375,11,138.631824
0.495,51,138.994006
-0.1025,11,139.052977
0.965,6,139.08284
0.98,2,139.087035
-0.4675,53,139.237952
0.8975,13,139.273788
0.855,16,139.311489
0.9225,10,139.328332
-0.0225,2,139.335019
0.935,9,139.352898
0.985,1,139.354009
-0.1025,13,139.385548
-0.0325,4,139.395693
-0.015,3,139.399678
-0.0025,2,139.407545
-0.015,2,139.411843
0.985,3,139.419518
-0.01,3,139.431536
-0.0275,3,139.441036
-0.025,14,139.465295
0.9325,7,139.480733
0.915,12,139.507672
0.8725,16,139.540269
-0.08,11,139.558665
0.9825,2,139.561686
-0.0125,1,139.563701
-0.045,7,139.579675
-0.115,14,139.606032
-0.1,12,139.624014
0.995,1,139.628837
-0.13,14,139.655689
0.965,4,139.665693
-0.01,1,139.674438
-0.01,2,139.678754
0.955,8,139.695754
0.9125,15,139.737501
-0.18,21,139.778582
0.9525,5,139.791735
0.9425,6,139.805865
-0.0175,3,139.813739
0.955,7,139.823048
0.8925,12,139.846029
0.825,27,139.896143
0.8925,10,139.913984
-0.01,1,139.918154
-0.15,18,139.954518
0.9625,3,139.958851
0.91,10,139.981878
0.9225,10,139.999818
0.9725,3,140.010271
0.9875,3,140.017655
-0.01,1,140.019669
-0.0325,4,140.026216
-0.14,15,140.06392
-0.28,27,140.107583
-0.02,2,140.115206
-0.07,8,140.128648
-0.0125,1,140.130397
0.6375,37,140.205843
0.9325,8,140.220007
0.97,3,140.225807
-0.0375,5,140.237948
-0.0675,7,140.251004
-0.0975,15,140.277193
0.9425,8,140.291877
-0.035,3,140.30074
-0.1,9,140.31385
-0.01,1,140.315897
0.96,3,140.323733
0.9925,1,140.326465
-0.05,4,140.334059
0.94,7,140.349187
0.9375,8,140.364005
0.95,6,140.374102
0.9775,3,140.381599
0.9675,4,140.388154
-0.04,4,140.395788
-0.005,3,140.404141
0.995,4,140.411805
-0.0075,1,140.413831
-0.0875,5,140.421013
-0.0625,7,140.434093
0.8075,21,140.464119
0.9825,3,140.471628
0.9525,6,140.483735
1.0,2,140.488265
0.9425,6,140.49593
0.9025,13,140.513878
0.8725,15,140.546103
0.78,32,140.594046
-0.015,3,140.596138
0.9725,8,140.60687
-0.1175,8,140.624041
0.9725,3,140.632833
0.995,1,140.633829
0.915,9,140.654305
0.99,3,140.656183
-0.055,5,140.672941
0.9675,3,140.675088
-0.0575,14,140.698188
-0.03,2,140.698188
-0.0075,1,140.708283
-0.045,7,140.716133
-0.04,9,140.728747
-0.07,12,140.745741
0.97,10,140.758648
0.95,6,140.769774
0.8875,16,140.798283
0.985,1,140.798283
-0.025,8,140.809879
0.9525,9,140.824023
0.7725,22,140.865057
-0.095,7,140.874084
-0.035,5,140.883986
-0.0625,7,140.891815
-0.0475,5,140.904269
-0.11,15,140.925909
-0.0675,13,140.949729
0.825,17,140.976883
-0.065,9,140.991009
0.9625,9,141.000108
0.995,1,141.005357
-0.0125,2,141.005357
0.9725,9,141.01367
0.9925,1,141.023681
0.9225,12,141.043695
-0.115,16,141.070049
-0.0325,5,141.074074
0.9525,9,141.085207
0.9875,1,141.08803
0.9875,3,141.091674
0.0,1,141.091674
-0.215,25,141.157047
0.8525,19,141.203807
0.9825,4,141.215234
0.88,13,141.244657
-0.04,12,141.269953
0.805,23,141.317698
0.99,1,141.323662
0.965,10,141.338009
0.965,3,141.343683
-0.005,1,141.3452
-0.0225,4,141.354042
0.9925,1,141.354624
-0.15,24,141.395579
0.95,7,141.404004
-0.0625,14,141.441791
0.99,3,141.443796
0.93,7,141.453712
0.905,12,141.47585
0.9425,6,141.488377
0.955,9,141.50371
-0.02,3,141.511743
0.9825,1,141.513753
0.955,8,141.523816
-0.02,2,141.523816
0.9175,12,141.543937
0.9875,1,141.550003
-0.1875,24,141.588299
-0.255,39,141.645517
0.8225,21,141.676724
0.9575,11,141.689213
0.9325,7,141.703767
0.8825,14,141.727992
0.8375,19,141.756449
0.9975,1,141.766104
0.9325,8,141.781799
0.79,19,141.811663
-0.145,17,141.846524
-0.0425,5,141.855178
0.9725,4,141.859238
0.92,11,141.913771
0.8,20,142.011859
-0.0425,8,142.026033
0.8575,13,142.049959
0.95,7,142.061582
0.82,27,142.099135
0.985,2,142.104804
-0.0275,5,142.106864
0.925,8,142.12703
-0.0775,7,142.138086
0.89,19,142.174081
-0.305,37,142.232965
0.96,4,142.240122
0.965,5,142.245933
0.9025,11,142.265735
0.8025,20,142.296993
0.8775,20,142.328176
0.9725,3,142.331689
0.99,1,142.335884
0.9375,15,142.358296
0.9425,8,142.373678
0.94,9,142.388186
-0.09,8,142.401955
-0.0975,8,142.414099
0.9125,16,142.443902
-0.1525,21,142.476131
0.9675,4,142.4839
0.6925,28,142.531828
0.9975,1,142.531828
0.8925,10,142.543931
0.835,23,142.583816
0.955,4,142.591413
-0.1025,11,142.604233
0.975,2,142.606302
0.865,17,142.638403
-0.0375,10,142.656262
0.955,4,142.661836
0.86,21,142.693921
0.935,10,142.710775
-0.015,1,142.715231
0.0,1,142.715231
0.73,32,142.763891
0.995,1,142.763891
-0.0125,1,142.767348
0.97,2,142.77177
0.99,1,142.773785
0.895,12,142.792947
-0.025,3,142.798043
0.9725,4,142.806108
-0.195,24,142.843719
0.8725,19,142.878828
0.865,17,142.906502
0.8975,12,142.923823
-0.23,37,142.96779
-0.24,26,143.016286
0.95,6,143.024025
-0.04,6,143.03158
0.9575,10,143.045979
0.9575,4,143.056597
0.9225,17,143.084049
-0.24,27,143.12903
0.935,13,143.147767
0.95,9,143.164164
0.0,1,143.164164
-0.1275,13,143.187185
0.9175,7,143.193936
-0.005,3,143.193936
0.9775,3,143.204437
-0.06,7,143.213862
-0.0425,3,143.213862
-0.0525,6,143.233645
0.955,5,143.243999
-0.0375,6,143.253958
0.86,15,143.273808
0.98,2,143.273808
-0.075,7,143.283859
0.9,9,143.300238
0.935,7,143.312846
0.9525,7,143.326265
-0.16,19,143.351677
0.975,2,143.354725
-0.0375,4,143.356756
-0.0075,3,143.364042
-0.015,6,143.376647
0.935,13,143.398616
0.9,11,143.411917
0.9225,8,143.424127
0.98,2,143.426285
0.93,9,143.445968
0.9075,13,143.463983
0.9225,8,143.478923
-0.17,23,143.521477
0.8275,22,143.553987
0.985,1,143.553987
0.9475,8,143.567328
0.9575,3,143.573872
0.9425,12,143.593736
0.9725,7,143.603863
0.9525,7,143.617739
0.945,6,143.630519
-0.0525,9,143.643738
0.9725,4,143.65167
0.885,12,143.666483
0.6825,40,143.723255
0.79,22,143.749099
0.9775,3,143.757471
0.7025,34,143.801754
-0.0175,3,143.805482
-0.09,12,143.820052
0.6875,34,143.871706
0.9875,1,143.873718
-0.3625,45,143.946179
-0.085,13,143.974778
-0.0575,8,143.986628
0.8925,12,144.007287
0.9925,1,144.011528
0.8975,8,144.023654
0.95,5,144.031739
-0.1075,14,144.060285
0.8625,16,144.081538
0.7825,27,144.124329
0.995,1,144.129313
0.9925,1,144.131919
0.965,5,144.137987
-0.0775,9,144.290843
0.9925,1,144.295905
0.9775,5,144.339403
0.935,4,144.346492
-0.0075,1,144.347499
-0.08,14,144.37365
0.865,13,144.394011
-0.07,8,144.394011
-0.0275,4,144.413758
0.89,11,144.43378
0.9625,8,144.451586
-0.0125,3,144.454114
-0.025,6,144.464009
0.8575,14,144.479732
